ABCA9	144 56 13 131 0 0 90 0 0 0 516 0 0 0 0 417 80 27 0 0 150 0 0 24 78
ABCB1	0 1719 711 349 1147 0 126 6 0 0 373 0 0 0 234 0 1108 1142 0 365 0 439 0 121 209
ABCB10	170 422 676 16 1392 0 281 196 0 0 470 0 0 400 0 337 807 256 489 88 19 303 38 57 761
ABCB11	72 333 0 0 0 0 11 0 0 0 19 0 5 0 0 0 28 0 0 0 0 0 0 0 0
ABCB4	654 0 352 0 483 418 1038 86 0 3 1551 0 0 165 322 433 59 423 104 0 11 0 0 3 65
ABCB5	64 0 328 20 0 0 0 218 72 2306 3938 79 0 0 1595 5159 0 0 1004 0 1233 290 0 1193 0
ABCB6	7 214 172 1642 529 0 292 16 666 0 1395 18 0 793 0 553 708 418 121 173 515 310 26 155 226
ABCB7	208 1452 1740 1248 4342 0 415 2162 2998 1991 1711 247 0 1620 847 2254 1725 1467 5445 291 3012 1332 400 269 1743
ABCB8	52 340 0 0 514 69 529 192 0 154 209 0 334 100 0 0 238 62 0 157 127 446 0 132 517
ABCB9	64 0 396 0 0 0 0 0 0 0 0 0 0 0 881 0 0 0 0 0 0 0 0 0 0
ABCC1	1256 651 227 549 264 94 253 0 310 804 272 26 144 238 1620 31 539 588 340 16 47 415 84 108 140
ABCC10	245 665 170 1176 1522 0 286 382 476 0 841 23 0 258 0 545 716 447 1818 161 926 820 95 226 856
ABCC11	20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 0 0 0 0 344
ABCC12	0 0 0 0 0 0 0 0 0 0 0 0 0 0 51 0 0 0 0 0 0 62 18 0 0
ABCC13	105 0 0 0 0 0 8 0 0 0 216 0 75 0 0 0 0 0 0 0 0 0 0 0 60
ABCC2	13 0 0 0 2 25 51 0 194 0 0 0 168 0 0 0 0 0 0 0 0 0 7 0 0
ABCC3	3421 338 350 357 67 86 65 23 192 363 414 16 384 118 326 235 187 1099 547 20 813 446 53 59 0
ABCC4	1614 139 521 56 97 114 74 46 382 0 702 0 236 0 468 802 0 1525 318 0 674 0 0 106 132
ABCC5	99 217 938 846 980 9 690 111 0 0 447 31 1374 451 560 611 473 827 145 98 739 0 152 0 247
ABCC5.AS1	0 0 0 0 0 0 0 0 0 0 0 0 0 0 73 0 0 0 0 0 0 0 0 0 0
ABCC6	46 0 0 0 0 0 0 0 0 0 0 0 0 0 69 13 0 0 0 0 0 0 17 0 0
ABCC6P1	166 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 23
ABCC6P2	278 57 145 37 9 237 0 26 54 215 5 0 51 0 110 59 93 380 0 133 3 27 39 0 20
ABCC8	61 0 22 0 0 0 41 19 0 0 0 0 0 0 19 0 0 0 0 0 20 0 0 0 0
ABCD1	27 205 794 617 0 0 0 0 0 0 0 0 0 0 87 0 11 21 0 43 0 0 1797 0 0
ABCD2	0 234 510 381 8 0 430 135 0 293 319 0 0 42 111 0 608 520 356 127 704 0 34 138 240
ABCD3	0 1015 920 1416 2186 0 1258 774 2022 0 2087 21 0 254 5 1346 267 0 160 0 283 573 0 204 805
ABCD4	873 235 828 1226 567 1041 425 462 164 65 630 66 435 5 662 162 195 149 3798 31 1350 882 109 229 0
ABCE1	0 248 1729 0 5051 1970 2022 1103 662 775 770 88 140 400 355 233 571 299 1429 143 2045 310 341 113 893
ABCF1	380 956 1044 0 3506 0 959 423 1883 3234 88 156 917 777 3152 1437 3113 440 1853 518 108 2330 846 325 2567
ABCF2	47 10144 1848 139 4663 9596 6437 1129 3439 5162 9453 577 537 2483 7414 3630 7557 3244 2224 479 36 5667 416 621 4635
ABCF3	0 7831 0 0 0 0 1289 76 0 0 0 0 0 0 0 0 11139 49 0 0 0 0 0 0 1263
ABCG1	0 8 280 1246 1388 1426 0 55 5572 2161 2546 763 1674 118 2474 1273 0 0 0 1195 11 5410 2445 0 2465
ABCG2	165 0 21 0 0 16 0 0 0 0 0 0 0 0 0 11 0 53 0 215 0 0 0 81 0
ABCG4	0 0 5 0 0 0 16 0 0 0 47 0 0 0 0 28 0 0 0 0 0 0 0 0 0
ABCG5	68 81 33 0 0 0 13 0 0 0 0 0 0 0 0 0 84 0 0 23 0 0 22 33 37
ABCG8	119 0 10 18 0 0 92 0 26 19 0 0 0 0 0 0 104 17 0 53 0 0 0 0 0
ABHD1	0 0 146 0 0 0 0 122 0 0 0 52 0 47 0 0 48 0 1 0 23 0 0 0 0
ABHD10	0 6936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 115 0 0 3599
ABHD11	303 1181 276 1927 1435 923 490 439 1014 1382 0 0 1904 441 932 623 349 2707 3510 175 188 2122 0 259 679
ABHD12	398 1314 2204 2567 1455 1 1705 1476 1622 0 1075 39 2594 1192 1000 489 1166 0 4320 41 1354 1281 68 175 415
ABHD12B	148 25 30 0 0 0 0 0 0 0 0 0 0 0 0 90 0 0 0 0 0 0 0 12 0
ABHD13	134 540 0 470 395 515 232 343 106 0 889 9 31 1173 47 615 491 1057 299 0 753 423 93 115 234
ABHD14A.ACY1	64 42 43 0 158 0 89 17 0 288 0 14 177 0 0 0 162 0 0 2 0 48 0 14 115
ABHD15	0 674 295 766 961 0 69 486 0 650 313 29 341 312 328 419 874 0 1784 227 991 1601 531 121 133
ABHD16A	41 20970 27 1557 9029 249606 135838 20380 8752 464562 80033 3291 56156 82 3539 29695 95682 88611 101477 7379 24338 31204 3161 9312 28134
ABHD16B	139 15 394 419 421 0 91 0 0 74 0 22 528 0 0 118 0 295 515 0 166 223 0 30 87
ABHD2	448 1000 188 0 41 0 629 7951 0 0 0 66 0 0 0 0 1042 0 310 0 0 0 223 0 278
ABHD3	45 0 24860 0 0 0 0 2 0 0 97 0 0 88120 41129 0 0 0 0 0 0 0 0 0 4
ABHD4	0 3901 499 725 8207 1743 2224 1854 1291 2338 178 214 641 785 3752 1622 3129 186 137 0 1511 107 355 1135 1378
ABHD5	227 753 232 0 273 0 119 114 64 0 0 0 0 389 1002 0 421 800 900 52 0 468 154 332 336
ABHD6	2557 990 862 599 72 519 269 333 237 26 883 67 406 267 882 412 302 1788 1484 57 1460 317 125 139 107
ABHD8	0 605 239 0 349 0 77 1 0 491 0 5 0 98 56 0 225 220 0 0 141 300 78 209 134
ABI2	139 511 272 1087 0 41 149 55 1203 149 203 0 0 0 0 134 185 1394 514 0 0 120 0 0 0
ABI3	0 0 23837 3414 0 0 0 0 0 0 0 0 0 2724 301 8551 0 0 2320 0 0 9776 0 0 0
ABI3BP	156 641 59 419 0 0 296 0 668 5 776 0 244 439 671 539 357 1072 502 85 579 72 71 827 477
ABL1	417 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ABL2	942 671 556 416 13 0 454 170 0 137 417 20 0 78 384 552 498 1651 848 99 0 173 36 46 27
ABLIM1	1112 0 151 0 3031 171 1690 3272 0 1788 361 0 0 511 0 300 13805 0 499 46 498 846 0 328 2718
ABLIM2	0 48 0 22 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 182 682
ABLIM3	0 175 59 0 350 0 175 125 0 0 22 89 0 0 0 0 464 0 0 329 0 0 178 379 505
ABO	1080 89 246 33 43 0 9 35 92 0 223 3 166 75 136 220 119 502 0 0 279 0 40 32 67
ABP1	2213 58 384 346 10 0 0 7 114 312 196 0 0 15 0 105 144 1325 531 0 263 153 50 0 26
ABR	1037 4048 830 621 0 0 1610 0 792 1936 421 30 416 586 937 360 2362 2680 1470 144 0 37 142 242 842
ABRA	114 0 23 0 0 0 0 37 0 0 740 5 0 0 0 0 39 0 0 46 0 0 115 79 0
ABTB1	72 1005 4567 3012 1143 0 161 790 4358 1498 6273 19 981 1609 3163 2908 888 2698 7085 536 3169 2682 303 1145 158
ABTB2	136 178 273 0 220 470 69 35 281 9 0 15 616 0 0 174 96 67 0 1 151 0 0 276 77
ACACA	203 375 123 33 0 0 268 0 0 0 263 13 144 129 218 157 247 0 509 22 236 224 94 12 61
ACACB	48 186 0 0 209 0 44 30 0 79 0 19 0 0 0 103 174 23 0 35 23 0 351 0 72
ACAD10	75 962 689 764 309 0 354 0 286 0 1276 14 344 214 0 111 687 450 668 0 243 651 0 19 247
ACAD11	0 259 3562 2070 45 1 1275 68 2421 9 2593 0 2330 962 1640 1312 1833 4219 4102 103 1978 992 38 505 0
ACAD8	15 332 3265 213 2560 1230 119 2673 3062 2461 498 101 0 54 175 140 1714 0 1234 60 1476 159 492 453 1208
ACAD9	0 1012 433 1067 35 157 162 1214 0 1573 2202 100 323 990 843 519 651 3 396 237 1856 3 173 566 400
ACADL	0 25 42 0 0 0 0 25 0 0 44 0 113 0 0 0 55 309 0 0 120 0 0 14 1
ACADM	393 2888 899 2258 3287 3343 848 1900 1361 15 1610 542 0 406 25 5318 1588 170 5693 180 0 1448 1714 326 1967
ACADS	4078 3880 732 2588 3407 3113 1568 271 3138 445 538 208 932 639 2392 1392 2005 4106 733 223 3384 423 856 379 1730
ACADSB	59 529 282 452 130 0 62 91 723 1341 168 9 415 218 0 131 236 1185 2207 72 1379 0 85 101 0
ACAN	24 0 0 0 0 0 0 0 0 50 0 0 0 0 23 0 80 49 0 0 0 0 348 0 47
ACAP2	0 555 1059 0 270 0 237 200 115 1134 746 0 56 65 1013 0 176 1591 0 0 792 277 40 105 167
ACAP3	0 309 139 0 494 339 97 252 0 0 179 0 0 0 0 662 236 0 0 27 0 0 0 0 215
ACAT1	84 2568 70 6633 1221 4292 308 2316 10235 0 874 6 4258 645 4884 1323 743 307 0 87 69 466 687 303 803
ACBD3	62 1020 962 0 490 0 608 328 255 167 109 7 1307 0 632 221 538 21 1946 213 0 0 0 0 1096
ACBD4	95 326 434 613 0 0 0 49 0 78 1223 31 0 0 134 1 316 41 142 58 1073 0 0 127 40
ACBD5	0 1314 404 0 5 161 485 225 157 0 332 0 565 0 784 454 780 0 830 131 113 165 144 358 1352
ACBD6	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 223 9723 0
ACBD7	160 1516 875 0 136 0 830 63 630 1347 892 54 490 1193 712 426 784 2727 653 176 831 457 213 360 207
ACCS	173 1226 912 543 505 67 0 0 104 0 0 0 0 498 0 81 0 0 499 351 0 2455 0 236 1725
ACCSL	154 0 29 0 0 0 0 0 0 53 0 0 0 0 0 120 12 144 0 0 0 0 0 27 0
ACD	392 930 1027 1044 19 0 2562 0 0 385 1122 0 0 56 642 705 246 1449 1375 65 0 1111 0 251 348
ACE	104 451 340 0 402 62 0 0 0 113 0 0 166 224 0 148 50 602 0 28 0 85 0 0 50
ACE2	55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89 0 0 62 0 0 0 0 43
ACER1	40 1764 0 0 0 0 215 0 0 0 0 0 0 0 0 3 372 0 0 318 0 0 190 18 704
ACER2	95 101 171 0 0 0 241 0 0 0 84 0 218 81 0 0 0 0 0 0 0 0 0 13 47
ACER3	198 202 106 465 0 0 0 151 161 306 0 0 0 186 507 32 606 2366 199 63 458 194 39 145 0
ACHE	24 1109 0 109 0 1 47 0 215 83 0 5 119 0 38 153 108 0 410 0 0 0 0 62 111
ACIN1	156 0 1821 0 79 0 1 226 0 29 0 0 0 870 577 6301 0 0 0 0 0 0 713 0 0
ACLY	739 7196 10784 0 21469 3380 15173 6634 1019 5984 0 172 4605 137 0 227 6403 16 2661 32 2581 1183 770 647 12149
ACMSD	255 0 87 0 55 71 45 31 0 23 68 0 3 0 83 37 0 166 0 0 0 0 16 0 0
ACN9	0 1364 434 290 45 0 0 121 47 169 1739 0 0 109 0 0 0 248 219 689 3 0 791 0 758
ACO1	100 220 403 224 224 0 342 112 316 0 0 39 365 410 176 825 241 0 1572 20 0 16 978 45 157
ACOT1	0 144 0 0 66 0 0 105 0 177 403 3 414 0 0 0 191 158 0 0 350 332 0 0 0
ACOT11	0 1877 55 0 0 0 0 0 0 0 0 0 0 0 0 0 232 56 0 182 0 114 28 158 172
ACOT12	224 0 45 21 18 0 0 0 0 71 0 0 0 0 0 1 14 99 0 0 50 0 0 0 0
ACOT13	0 156 581 63 566 18 274 0 0 0 0 31 655 16 0 0 392 1442 573 84 319 0 195 0 73
ACOT2	0 1078 822 1347 733 0 0 121 2260 0 1878 93 0 1104 4542 2511 1469 32 1220 29 2003 1224 2639 0 0
ACOT4	0 309 516 410 0 0 0 1 0 0 180 15 252 198 0 39 544 0 1089 133 587 528 45 111 88
ACOT6	165 0 107 0 0 0 0 3 60 0 50 0 0 47 0 43 119 390 69 26 188 0 52 0 17
ACOT7	175 164800 0 823 15243 7870 2114 0 8938 0 0 38 0 0 599 0 126214 0 0 3572 0 51 12918 3500 2815
ACOT8	1483 107652 0 10735 43524 274967 3175 37584 126925 2432 58061 153 65583 758 27337 36996 10455 3891 28944 10274 135 0 37424 24671 39258
ACOT9	205 16165 3224 12439 24920 10560 13854 11823 20801 10119 195 510 89 6730 4408 5665 2905 234 360 2112 0 20655 1449 2172 7734
ACOX1	0 940 54 476 584 0 138 1 0 0 0 37 0 91 218 1 389 1315 15 72 632 1003 51 66 193
ACOX2	139 0 132 0 0 1 0 166 0 0 0 105 0 68 221 0 635 107 418 0 137 262 36 0 19
ACOX3	1019 281 482 0 513 134 763 336 955 69 787 28 0 506 0 687 177 1410 808 68 895 172 82 0 268
ACOXL	687 0 180 0 51 29 0 0 30 0 175 0 0 0 78 42 0 505 88 0 0 0 30 0 0
ACP2	436 11103 149 0 4569 2856 1632 651 100 0 830 2765 845 1411 3469 727 1731 512 6 913 0 859 1544 935 4020
ACP6	464 184 1483 249 4221 0 227 0 1095 101 819 0 1037 676 702 720 1130 1088 984 0 143 632 41 220 1051
ACPL2	118 731 704 34 921 827 563 1513 916 1426 615 25 1373 370 989 307 157 1183 2337 46 723 984 252 632 232
ACPP	2930 336 463 178 47 219 77 42 245 327 620 3 246 215 583 486 153 1531 339 29 786 230 155 56 44
ACPT	39 27 0 0 0 0 0 0 10 48 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0
ACR	70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 4 0
ACRBP	49 0 369 0 392 0 34 141 26 0 246 0 243 64 455 0 301 329 413 0 0 0 85 64 36
ACRC	3666 335 669 132 149 214 0 99 0 329 300 20 311 79 186 136 195 1187 575 7 644 189 43 0 0
ACRV1	310 0 0 0 0 0 8 0 0 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ACSBG1	67 323 56 0 250 0 66 26 0 0 0 0 0 0 309 0 104 215 0 12 0 2 5 49 23
ACSBG2	59 0 0 0 0 0 12 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
ACSF2	223 783 622 0 8 0 793 215 415 117 41 0 0 30 25 131 407 688 1869 31 1209 0 0 0 95
ACSF3	89 0 871 5271 0 0 0 0 292 0 1266 0 411 369 889 433 0 74 0 0 0 0 192 0 0
ACSL1	0 549 810 2610 3915 5098 520 926 3457 0 1778 23 0 898 463 781 230 3683 0 325 107 700 386 375 1156
ACSL3	0 28370 213 3600 7520 3346 3435 1663 2712 2367 4896 294 1526 2457 6648 2846 2521 21 38 737 213 4008 1338 1924 7887
ACSL4	209 847 1826 500 297 607 401 356 1 158 573 0 1862 375 20 1031 706 2222 3418 135 135 625 0 298 580
ACSL5	0 34756 0 0 0 6974 0 2231 29354 0 3583 1853 0 37 45351 0 106173 0 0 2216 0 896 12327 5279 1742
ACSL6	690 1846 361 7 325 626 0 78 260 218 343 0 280 0 105 221 1360 1956 606 66 70 636 41 181 0
ACSM1	0 0 0 0 0 0 3 0 0 0 49 0 0 0 0 0 0 0 0 109 0 0 11 271 0
ACSM2A	69 183 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 76
ACSM2B	0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 51 0 0 10
ACSM3	216 164 52 716 0 0 176 568 858 191 0 0 0 370 0 1243 599 0 506 38 172 0 81 151 266
ACSM4	0 45 23 16 0 0 61 0 0 0 0 0 0 0 0 11 27 5 0 0 0 0 0 14 0
ACSM5	25 1009 0 0 0 0 725 0 0 0 34 357 0 0 0 171 1411 0 0 300 0 23 2 178 254
ACSS1	0 0 1091 550 0 0 0 37 1977 963 1170 12 99 373 2921 0 0 616 1025 0 755 1002 243 64 0
ACSS2	1176 678 631 922 4 1 471 0 584 1112 1678 23 452 107 1028 382 1037 2414 1979 199 1044 709 0 263 234
ACSS3	85 233 0 154 0 2 0 0 0 0 69 0 0 0 144 0 81 48 0 0 15 0 9 0 0
ACTA1	0 0 0 7 0 0 57 0 0 0 0 0 26 0 0 0 548 177 0 0 65 0 0 64 0
ACTBL2	92 890 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 33 0 0
ACTC1	204 0 11 141 0 0 0 721 0 0 0 0 0 0 0 109 0 0 0 0 0 0 0 0 0
ACTG1P4	0 590 0 0 0 0 559 1337 0 0 0 0 0 56 1 0 751 0 0 0 0 71 69 0 329
ACTG2	63 525 947 1564 0 0 637 268 1052 0 0 15 177 30 995 187 1291 1115 0 170 557 1248 76 146 199
ACTL10	89 0 0 0 115 0 0 1230 0 0 0 0 0 70 0 0 0 355 42 0 16 0 0 0 0
ACTL6B	108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ACTL7A	72 0 0 0 125 0 14 4 0 2 0 0 190 0 74 111 0 1 135 434 0 0 0 83 35
ACTL7B	31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0
ACTL8	150 8 0 0 0 21 0 11 0 0 0 0 0 0 0 85 0 0 0 34 0 0 0 0 0
ACTL9	0 17 0 0 0 0 0 0 0 0 0 0 0 0 27 25 12 0 0 0 36 0 0 0 0
ACTN1	122 0 6892 34459 0 0 0 1646 113145 22092 105004 102 1301 12607 72016 62683 0 0 1285 0 31379 16858 12240 707 0
ACTN1.AS1	88 0 28 0 0 0 0 0 0 9 26 0 0 0 0 0 7 155 0 0 0 2 0 0 0
ACTN2	0 26 0 0 0 0 77 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0
ACTN3	0 36 0 0 7 0 0 0 0 49 21 0 0 11 0 0 0 0 0 0 0 0 0 0 55
ACTR10	1494 0 283 0 0 46 0 0 0 172 0 0 1 44 0 191 0 851 214 0 272 64 0 0 18171
ACTR1A	0 7 0 0 0 0 28 7 0 0 0 0 0 0 0 4862 0 152 0 0 0 0 0 0 0
ACTR1B	0 0 0 0 0 0 0 0 0 4315 56350 0 0 0 0 17317 0 0 447 51 5548 0 0 0 0
ACTR3B	277 906 874 1023 0 275 179 0 348 1122 1848 10 177 396 1032 608 1225 363 1342 101 677 345 50 221 606
ACTR3BP2	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 417 0 24 0 49 0 0
ACTR3BP5	499 466 0 6 0 0 0 20 88 0 826 0 0 0 0 111 397 0 0 0 36 369 0 13 0
ACTR3C	0 1566 134 11 747 0 463 0 7 0 0 0 0 0 0 1 590 0 0 881 0 0 0 30 0
ACTR5	63 1413 2703 589 283 532 586 102 1363 0 1141 0 337 159 1216 0 790 993 980 107 610 2603 234 16 550
ACTR6	92 8589 256 5834 14666 4878 2816 9287 7594 202 2940 1834 8021 5529 17474 10904 14156 0 3420 3044 5102 9312 5369 5231 18388
ACTR8	125 2854 408 0 3341 632 781 576 1162 691 386 29 431 1098 694 0 913 657 6 123 1979 422 334 231 883
ACTRT1	29 0 0 0 0 8 0 0 0 79 0 5 0 0 0 86 0 0 0 22 0 0 0 0 0
ACTRT2	73 32 90 0 0 0 0 0 0 0 73 0 0 0 0 160 68 0 0 18 0 66 237 0 35
ACTRT3	0 641 338 56 253 0 418 270 715 224 820 0 294 0 1885 0 312 1774 0 7 1125 612 11 132 507
ACVR1	42 382 332 574 735 0 0 168 309 63 803 89 629 0 130 0 818 1481 1151 22 130 672 0 248 509
ACVR1B	127 789 77 0 0 0 724 0 0 83 0 0 18 75 52 0 383 241 49 22 0 0 12 56 0
ACVR1C	0 0 41 7 0 0 0 0 173 0 0 0 0 0 0 0 0 0 0 0 138 151 13 6 25
ACVR2A	66 446 0 0 0 0 394 0 0 0 0 0 0 0 0 0 1429 0 0 21 0 0 0 0 3005
ACVR2B	0 32 0 0 0 0 0 0 62 0 35 0 0 27 0 81 11 0 172 12 0 0 0 33 0
ACVR2B.AS1	589 68 122 3 0 116 0 164 92 0 199 0 132 96 0 314 186 608 0 19 364 97 52 83 69
ACVRL1	107 0 0 0 0 0 14 0 0 15 0 0 0 0 0 0 0 0 0 332 0 0 0 47 635
ACY1	625 522 2494 1193 4835 33 699 1448 235 631 1776 75 0 539 639 83 2368 2446 816 35 1172 1004 162 433 1033
ACY3	183 158 391 546 0 25 177 190 1189 0 0 25 0 360 0 155 503 178 780 204 0 0 297 312 1324
ACYP1	480 4509 772 3528 9320 0 285 941 2810 1759 2676 480 2 960 2150 0 3433 1520 4532 662 2143 721 508 388 2657
ACYP2	76 0 600 1137 0 59 0 0 0 469 1192 0 7 159 647 1038 0 295 712 0 2454 581 0 0 0
ADAD1	77 14 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
ADAD2	256 156 0 0 0 0 125 0 0 0 0 0 0 0 0 0 392 0 0 114 0 0 42 0 0
ADAL	192 378 668 0 1037 0 706 68 553 0 209 67 130 449 496 294 776 1156 0 148 275 855 205 0 265
ADAM10	0 10940 0 0 6 0 4364 0 0 0 0 0 0 0 0 343 15522 0 0 3971 0 0 0 7288 3490
ADAM11	134 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ADAM12	783 0 241 17 36 155 0 1951 0 175 0 0 91 6 0 31 0 595 0 0 209 0 27 12 0
ADAM15	0 0 265 0 128 0 0 0 0 2120 1030 0 2145 570 1584 158 828 3953 1448 70 911 40 345 155 330
ADAM17	2569 321 3123 2906 999 12 47 193 1643 2008 4517 31 1299 721 2437 1081 428 1826 3714 0 3818 1381 235 0 340
ADAM18	73 0 0 0 0 0 0 874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ADAM19	19 417 464 1450 0 0 267 308 0 0 934 46 5 0 189 328 64 0 1296 8 693 4 0 94 209
