ABCF3	0 20944 703 0 0
ABCG1	4126 1380 8690 4940 13374
ABCG2	227 335 0 0 0
ABCG4	68 0 28 0 0
ABCG5	73 298 0 10 13
ABCG8	122 207 81 0 48
ABHD1	0 0 121 41 277
ABHD10	0 10423 227 0 0
ABHD11	7439 3386 5174 860 6400
ABHD12	6091 3957 6260 1086 10557
ABHD12B	121 42 0 91 51
ABHD13	2687 1691 1799 434 2353
ABHD14A.ACY1	243 250 580 39 121
ABHD15	2298 2182 2013 1576 3836
ABHD16A	509640 80679 829699 50888 1950
ABHD16B	1255 334 546 164 1238
ABHD2	54 2869 7559 392 1302
ABHD3	127 4 0 0 154126
ABHD4	2668 12765 12631 1922 7926
ABHD5	600 2432 487 564 2553
ABHD6	7555 2903 678 657 3367
ABHD8	673 1565 80 153 757
ABI2	2383 1120 381 29 2243
ABI3	5758 0 0 6714 38451
ABI3BP	3224 2630 756 250 2095
ABL1	48 0 369 0 0
ABL2	3406 2092 750 390 1550
ABLIM1	1142 10785 18005 24 1171
ABLIM2	11 851 82 0 11
ABLIM3	0 1975 470 305 100
ABO	2224 518 175 150 422
ABP1	4328 907 76 186 755
ABR	5874 9430 2532 470 3237
ABRA	944 144 0 110 0
ABTB1	21025 4656 2468 3114 18960
ABTB2	1257 817 490 61 519
ACACA	1087 732 623 285 604
ACACB	130 665 72 529 0
ACAD10	2640 2522 391 29 2781
ACAD11	12769 2831 4607 1056 11054
ACAD8	2178 3322 8750 1619 7825
ACAD9	5580 2340 2776 644 3575
ACADL	445 193 0 0 110
ACADM	3764 7515 11565 8342 6993
ACADS	12874 11906 6224 2425 9731
ACADSB	5602 1370 474 752 1677
ACAN	101 176 0 344 0
ACAP2	3542 1473 805 157 2621
ACAP3	0 872 1294 542 241
ACAT1	4017 5542 7269 2618 23736
ACBD3	2191 2773 2749 395 1874
ACBD4	2833 879 0 55 1014
ACBD5	1003 3306 2739 545 1166
ACBD6	0 9964 0 0 0
ACBD7	4736 3789 1991 974 4242
ACCS	352 3240 1523 0 4260
ACCSL	437 71 0 31 0
ACD	3520 2347 4309 113 3440
ACE	657 1087 0 170 911
ACE2	25 224 0 0 0
ACER1	0 3565 0 50 9
ACER2	372 286 148 0 245
ACER3	2642 1431 247 96 1968
ACHE	720 1496 0 117 261
ACIN1	299 0 328 6876 3270
ACLY	2086 30082 50973 3213 17607
ACMSD	457 128 140 42 173
ACN9	2293 3019 15 846 853
ACO1	804 748 1408 2269 1556
ACOT1	1677 469 140 0 57
ACOT11	57 2665 0 0 152
ACOT12	363 91 0 0 89
ACOT13	1545 1240 946 449 1258
ACOT2	3831 2840 792 5779 11863
ACOT4	1770 1254 0 327 1694
ACOT6	638 298 0 106 294
ACOT7	0 329704 3895 2936 13135
ACOT8	95996 223926 367960 84695 179840
ACOT9	4004 39788 64093 6996 64447
ACOX1	1679 2377 283 99 1838
ACOX2	275 368 828 273 702
ACOX3	3989 1178 2633 662 1978
ACOXL	1248 262 0 86 299
ACP2	830 22662 5824 5473 7274
ACP6	3044 3776 3911 680 5856
ACPL2	5078 2457 4615 1351 4477
ACPP	6695 1552 53 445 1595
ACPT	30 39 0 24 39
ACR	79 11 0 0 0
ACRBP	684 469 856 305 933
ACRC	6328 1640 19 254 1224
ACRV1	374 0 10 0 0
ACSBG1	153 860 0 0 494
ACSBG2	70 0 10 0 0
ACSF2	3083 1587 1652 297 1083
ACSF3	1557 4 0 381 8215
ACSL1	2485 4066 10653 1448 10138
ACSL3	8016 47445 12280 3035 19804
ACSL4	5799 3112 3210 1140 3921
ACSL5	65 153436 16733 12394 70144
ACSL6	3347 4464 523 265 1677
ACSM1	73 362 0 8 0
ACSM2A	67 274 0 0 0
ACSM2B	0 33 0 0 51
ACSM3	927 834 1808 1140 1658
ACSM4	0 95 84 0 23
ACSM5	0 3503 498 488 0
ACSS1	4614 0 360 806 7118
ACSS2	8955 3097 1491 362 3223
ACSS3	248 358 0 0 234
ACTA1	237 696 11 0 0
ACTBL2	65 963 0 0 0
ACTC1	204 0 532 32 418
ACTG1P4	0 2463 1160 0 140
ACTG2	1325 2548 1524 297 5568
ACTL10	113 175 1352 23 254
ACTL6B	108 0 0 0 0
ACTL7A	402 667 0 104 107
ACTL7B	36 0 0 0 8
ACTL8	266 43 0 0 0
ACTL9	82 26 0 9 0
ACTN1	231155 0 2517 47430 213436
ACTN1.AS1	191 50 0 8 66
ACTN2	0 46 63 0 0
ACTN3	75 98 0 0 6
ACTR10	1043 768 19971 21 0
ACTR1A	0 44 14 4998 0
ACTR1B	83982 0 46 0 0
ACTR3B	5641 2513 2252 271 3328
ACTR3BP2	114 0 29 347 0
ACTR3BP5	1619 912 0 0 300
ACTR3C	0 4127 11 0 292
ACTR5	3076 3420 1808 387 8679
ACTR6	4082 42369 52681 17889 47917
ACTR8	2511 7021 3575 884 4765
ACTRT1	126 27 0 76 0
ACTRT2	182 169 0 386 115
ACTRT3	3248 2165 1369 144 3468
ACVR1	2722 2233 1795 241 2296
ACVR1B	422 1822 295 7 162
ACVR1C	84 0 46 63 361
ACVR2A	0 4863 498 0 0
ACVR2B	206 92 0 124 43
ACVR2B.AS1	1739 660 263 244 467
ACVRL1	96 1052 0 0 2
ACY1	4563 6262 6522 462 7487
ACY3	276 1700 2284 577 2160
ACYP1	8260 15490 8972 2461 12053
ACYP2	6187 0 261 539 2439
ADAD1	88 25 0 0 0
ADAD2	213 835 0 37 0
ADAL	926 2265 1777 652 3307
ADAM10	0 43958 1966 0 0
ADAM11	118 0 0 17 0
ADAM12	1186 391 1741 134 877
ADAM15	8025 2178 1804 1105 2968
ADAM17	18877 1926 2018 1316 11512
ADAM18	34 52 861 0 0
ADAM19	2691 791 929 314 2070
ADAM1A	2054 1975 467 179 1966
ADAM2	43 362 20 0 0
ADAM20	1014 1523 198 215 950
ADAM20P1	3399 784 223 182 862
ADAM21	279 259 0 0 0
ADAM21P1	230 0 0 0 0
ADAM22	1208 185 95 226 397
ADAM23	2641 997 405 172 0
ADAM29	317 282 315 3 30
ADAM30	48 12 0 0 56
ADAM32	107 6 0 21 0
ADAM33	411 0 26 20 53
ADAM3A	35 0 14 8 35
ADAM5	88 0 6 8 0
ADAM6	140 117 472 509 0
ADAM7	58 365 2 0 0
ADAM8	84888 0 88 320 0
ADAM9	2257 1256 997 332 2109
ADAMDEC1	0 4734 1326 0 9
ADAMTS10	8 1128 0 0 0
ADAMTS12	0 0 0 0 135
ADAMTS13	72 414 0 0 0
ADAMTS14	38 18 237 0 0
ADAMTS15	158 14 28 0 0
ADAMTS16	29 119 0 0 31
ADAMTS17	0 7 0 42 56
ADAMTS18	1156 579 419 84 387
ADAMTS19	108 0 0 0 0
ADAMTS2	2282 1441 435 278 1672
ADAMTS20	481 85 69 60 228
ADAMTS3	99 394 0 79 0
ADAMTS4	3969 837 0 0 3648
ADAMTS5	293 38 0 0 54
ADAMTS6	0 421 0 0 0
ADAMTS7	39 49 204 0 0
ADAMTS8	0 0 59 49 0
ADAMTS9	48 1716 0 0 0
ADAMTS9.AS2	407 0 20 0 0
ADAMTSL1	461 441 191 227 823
ADAMTSL2	632 48 0 0 438
ADAMTSL3	0 325 0 0 0
ADAMTSL4	0 0 198 0 0
ADAMTSL5	461 41 280 64 596
ADAP1	0 1135 1243 176 1260
ADAP2	3524 914 787 416 2679
ADAR	12575 5877 3000 5460 8354
ADARB1	1961 267 0 149 611
ADARB2	133 13 0 24 0
ADARB2.AS1	256 60 0 26 52
ADAT1	314 2075 10333 1984 7072
ADAT2	3083 1547 549 257 686
ADAT3	390 1481 286 134 638
ADC	1360 0 308 10 4952
ADCK1	13329 2823 70 441 1548
ADCK2	10703 1918 0 330 1726
ADCK3	1165 18260 3263 9939 0
ADCK4	3086 4345 6561 2182 10191
ADCK5	437 32 0 653 6456
ADCY1	19 1079 0 0 0
ADCY10	264 116 0 11 0
ADCY10P1	58 743 0 0 47
ADCY2	1146 187 0 0 0
ADCY3	4994 1855 366 231 1159
ADCY4	996 775 895 527 1825
ADCY5	404 191 0 137 196
ADCY6	206 176 0 0 179
ADCY7	8476 7397 1012 952 5812
ADCY8	112 0 31 0 0
ADCY9	2441 657 135 187 450
ADCYAP1	6019 1759 489 421 2080
ADCYAP1R1	244 755 0 0 0
ADD1	10345 1702 1448 1030 3974
ADD2	2425 2341 794 211 855
ADGB	106 9 0 3 0
ADH1A	972 219 142 131 353
ADH1B	4538 3005 2030 741 7059
ADH1C	161 20 0 0 0
ADH4	382 271 154 0 410
ADH6	319 206 0 30 413
ADH7	19 28 0 91 0
ADHFE1	10699 6779 8506 2175 5713
ADIG	33 0 0 0 0
ADIPOQ	0 0 258 25 0
ADIPOQ.AS1	190 0 0 26 0
ADIPOR2	2277 6894 1169 0 284
ADIRF	3942 4814 3772 1737 11233
ADK	801 2536 6569 1509 4560
ADM2	722 486 16 22 2
ADM5	645 646 233 116 387
ADNP	1031 2883 3122 879 1899
ADNP2	1226 1043 844 201 1071
ADO	353 3457 1298 0 0
ADORA1	226 58 8 0 0
ADORA2A.AS1	0 77 0 0 9
ADORA2B	2409 549 0 323 1333
ADORA3	821 3381 1553 329 1691
ADPGK.AS1	1695 1847 417 154 1543
ADPRH	9460 3259 820 450 2664
ADPRHL1	1057 280 33 141 281
ADPRM	100 6630 0 14243 35
ADRA1A	51 0 2 5936 0
ADRA1B	29 5 0 0 48
ADRA1D	32 49 62 0 0
ADRA2A	317 58 0 60 0
ADRA2B	4015 1957 1189 428 2973
ADRA2C	109 0 1 0 0
ADRB1	265 0 27 0 0
ADRB2	45868 0 1165 4991 33424
ADRB3	383 170 230 362 330
ADRBK1	6370 0 234 517 3843
ADRBK2	6347 1267 0 510 1610
ADSSL1	204 40 0 134 166
ADTRP	0 11599 3159 0 266
AEBP1	1014 3916 11750 690 8940
AEBP2	2271 2985 2297 282 3150
AEN	11851 2821 550 819 22152
AES	224 6532 6822 1978 8441
AFAP1	0 121 1648 0 187
AFAP1.AS1	106 0 11 0 0
AFAP1L1	1603 1151 937 409 1493
AFAP1L2	3197 446 3789 228 4179
AFF1	865 2028 524 1931 649
AFF2	0 199 26 0 0
AFF3	4551 4131 3489 1032 3129
AFF4	795 5368 382 637 2771
AFG3L1P	1575 11362 20073 2131 8735
AFG3L2	822 10382 5400 2592 4775
AFM	47 68 0 0 0
AFMID	5403 2823 3077 2330 5959
AFP	23 145 0 0 0
AFTPH	2717 3148 2633 3914 9312
AGA	3516 21877 46861 3309 8755
AGAP1	0 0 326 102 13
AGAP11	0 0 110 0 0
AGAP2	2164 2080 26 181 1763
AGAP3	4145 3239 2093 125 653
AGAP4	486 592 761 74 872
AGAP5	4465 2686 858 148 775
AGAP6	68 4 0 5261 0
AGAP7	0 621 1166 0 1120
AGAP8	2734 3422 0 307 1498
AGAP9	0 2499 0 771 2464
AGBL1	135 38 101 11 0
AGBL2	990 455 21 312 659
AGBL3	856 326 13 103 0
AGBL4	82 440 0 0 0
AGBL5	139 3492 823 0 2912
AGER	11605 1893 1 426 1936
AGFG1	1536 166 140 55 1436
AGFG2	2004 220 692 60 860
AGGF1	3362 2338 1940 283 2444
AGK	3798 377 162 17 26263
AGL	4505 4745 1042 340 2696
AGMAT	0 8436 117 0 1
AGMO	1668 0 293 0 0
AGO1	0 1265 0 39 0
AGO2	12789 3268 806 498 2673
AGO3	1898 7835 3951 383 2607
AGO4	292 943 0 1011 0
AGPAT1	5778 2746 8936 478 8572
AGPAT2	43209 0 796 224 12094
AGPAT3	1386 1651 0 182 156
AGPAT4	143 1093 195 0 116
AGPAT4.IT1	53 487 369 151 1157
AGPAT5	0 2847 12 0 0
AGPAT6	5525 2927 418 1156 2586
AGPAT9	2745 2105 1792 1082 3398
AGPHD1	0 4377 0 0 0
AGPS	0 206 0 1078 125
AGR2	1591 1764 0 1350 1368
AGR3	24 50 0 37 0
AGRN	698 2627 111 3 276
AGRP	436 341 82 35 403
AGSK1	434 48 0 263 0
AGT	7881 3431 1917 877 9251
AGTPBP1	5210 2610 3240 301 4702
AGTR1	22 0 21 117 0
AGTR2	40 131 0 0 0
AGXT	250 51 0 6 0
AGXT2	139 44 0 0 0
AGXT2L1	78 562 1 40 0
AGXT2L2	21719 15195 28893 5549 27588
AHCTF1	3897 2317 1 347 1372
AHCTF1P1	102 27 0 0 0
AHCYL1	3043 785 323 98 1861
AHCYL2	3885 1528 396 316 1594
AHDC1	261 0 25 0 0
AHI1	535 2738 2680 268 1446
AHNAK2	153 837 0 66 254
AHR	2419 2770 1956 273 2134
AHRR	159 308 0 0 268
AHSA2	1327 1942 0 288 346
AHSG	444 89 94 2 0
AHSP	118 0 0 0 0
AICDA	5540 2638 2138 703 2684
AIDA	1287 8592 2041 1650 3705
AIF1L	1541 1126 1015 191 1080
AIFM1	1283 266 530 11413 0
AIFM2	1240 365 479 0 2954
AIFM3	24 37 114 0 0
AIG1	4670 2251 2206 1830 7928
AIM1	10197 2611 972 2592 7709
AIM1L	99 645 255 0 163
AIM2	0 0 0 0 89419
AIMP1	4897 3562 4293 1680 5635
AIPL1	373 345 307 460 758
AIRE	0 1327 1170 0 95
AIRN	60 117 0 33 151
AJAP1	118 31 0 0 0
AJUBA	3205 914 0 207 519
AK1	33 11863 561 181 5571
AK2	0 6 0 40607 0
AK3	4442 2861 2981 4761 14757
AK4	1454 1014 0 102 888
AK5	2338 1380 448 668 425
AK7	224 0 0 0 282
AK8	110 437 0 0 0
AKAP1	2872 1447 576 269 4987
AKAP10	1402 715 2764 215 4583
AKAP11	364 0 0 0 0
AKAP12	4167 1267 1117 76 1828
AKAP13	7348 2076 3751 461 11457
AKAP14	0 14 110 0 0
AKAP17A	1188 0 578 199 484
AKAP2	3360 4005 1770 727 3362
AKAP3	1936 635 122 76 2033
AKAP4	135 15 0 17 0
AKAP5	1812 1092 0 396 1626
AKAP6	94 35 352 72 0
AKAP7	468 299 1808 414 3571
AKAP8	2330 3370 2020 627 5355
AKAP8L	5722 2779 0 679 3783
AKAP9	1392 2287 2880 921 3310
AKD1	3791 1995 557 247 1644
AKIRIN2	0 6561 0 0 183
AKNA	10643 6987 1810 1266 10168
AKNAD1	67 36 0 0 0
AKR1B10	1703 2351 0 59 598
AKR1B15	272 108 0 152 109
AKR1C1	2122 1075 1221 101 1332
AKR1C2	641 56 73 0 0
AKR1C3	463 4728 5744 3126 20178
AKR1C4	0 51 0 25 0
AKR1C6P	129 15 0 10 0
AKR1CL1	2308 1366 385 194 752
AKR1D1	482 76 68 113 0
AKR1E2	1153 254 102 358 367
AKR7A2	2580 6014 15844 3522 13972
AKR7A2P1	3338 546 333 240 552
AKR7A3	179 1004 646 0 235
AKR7L	0 285 0 611 0
AKT1	0 13622 1195 2887 2247
AKT1S1	155 2329 0 0 0
AKT2	150 466 3275 0 1170
AKT3	3220 2442 1035 1365 4749
AKTIP	68316 5540 408 1132 0
ALAD	5672 4745 3500 1553 4124
ALAS1	3880 3461 8683 2009 11342
ALAS2	668 78 113 0 0
ALB	0 78 0 0 4
ALCAM	2325 4183 3369 520 3121
ALDH16A1	34 3356 973 666 1868
ALDH18A1	458 17194 6752 3663 7882
ALDH1A1	0 24815 0 0 0
ALDH1A2	1284 3366 1145 1368 640
ALDH1A3	0 62284 1041 1283 0
ALDH1B1	1154 1925 1398 44 1046
ALDH1L1	131 0 0 0 0
ALDH1L1.AS1	4 42 75 0 55
ALDH1L1.AS2	701 185 114 80 211
ALDH1L2	0 17 150 742 0
ALDH2	7151 3189 0 1096 14315
ALDH3A1	417 174 0 65 181
ALDH3A2	1547 11796 9252 498 5526
ALDH3B1	3502 1466 966 296 2325
ALDH3B2	1515 449 436 3 430
ALDH4A1	0 658 2048 0 252
ALDH5A1	2786 1188 269 0 2484
ALDH6A1	4011 4578 6417 733 3528
ALDH7A1	2758 768 1013 485 1448
ALDH8A1	502 197 0 87 299
ALDOB	1154 231 81 65 0
ALG1	2740 1520 5784 565 965
ALG10	2910 734 670 440 2488
ALG10B	1384 730 0 44 891
ALG11	3773 11660 7186 4388 6728
ALG12	4589 9730 24405 4354 19218
ALG13	4098 1716 2446 966 3229
ALG14	0 3428 5652 161 3584
ALG1L	149 1008 0 10 539
ALG1L2	363 30 0 0 0
ALG1L9P	901 392 526 392 927
ALG2	4547 5618 7944 1135 7768
ALG6	1459 6465 2 1095 1105
ALG9	2544 2209 597 37 1246
ALK	204 21 0 0 0
ALKBH1	31 3926 2926 690 4791
ALKBH2	3207 0 88 2384 10623
ALKBH3	4407 13625 15148 1759 14520
ALKBH4	5933 1432 2851 233 5686
ALKBH5	4717 2702 3433 1181 5565
ALKBH6	53680 100 5022 9731 0
ALKBH7	19170 33328 14570 6113 10003
ALKBH8	781 1552 2068 534 1122
ALLC	95 2 0 6 0
ALMS1	565 739 192 276 630
ALMS1P	176 59 0 75 322
ALOX12	28 23 0 97 0
ALOX12B	327 50 0 18 0
ALOX12P2	0 134 956 0 309
ALOX15	329 17 78 0 0
ALOX15B	82 2263 149 0 0
ALOX15P1	597 55 150 218 0
ALOXE3	0 114 47 3 0
ALPI	63 3 0 0 0
ALPK1	906 1972 3197 411 3068
ALPK2	2098 422 140 154 578
ALPK3	39 161 149 0 0
ALPL	2641 2010 2134 556 1144
ALPP	1080 329 118 100 450
ALPPL2	35 36 0 0 0
ALS2	2623 818 302 0 473
ALS2CL	0 152 263 0 1601
ALS2CR11	971 1503 0 376 773
ALS2CR12	183 57 1 0 171
ALS2CR8	1906 65 441 246 1432
ALX1	908 1832 1632 148 761
ALX3	1472 632 0 59 367
ALX4	137 971 0 43 0
ALYREF	118 95 0 239 0
AMACR	3747 2437 486 773 3368
AMBN	303 127 0 13 163
AMBP	161 50 0 40 0
AMBRA1	1007 2360 1928 586 2454
AMDHD1	931 944 1238 353 1427
AMDHD2	150 2179 14881 1450 5854
AMELX	34 38 0 26 16
AMER1	315 2211 0 0 409
AMER2	124 84 0 19 0
AMER3	141 25 0 0 0
AMFR	3010 4136 2305 2642 2651
AMH	12 13 0 26 0
AMHR2	17 176 0 0 0
AMIGO1	205 373 1628 57 267
AMIGO2	166 1063 2496 2948 5475
AMIGO3	1193 916 0 119 685
AMMECR1	109 320 2317 1 2143
AMMECR1L	30 3058 1959 233 1803
AMN	371 62 64 31 127
AMN1	3630 2629 3804 749 4583
AMOT	80 1719 0 0 0
AMOTL1	692 677 0 0 419
AMOTL2	5486 1803 761 252 786
AMPD1	4344 1201 240 214 838
AMPD2	8177 4126 3475 4236 6135
AMPD3	456 1437 666 462 2647
AMPH	2570 784 751 232 1797
AMT	8406 2875 2850 1132 5952
AMTN	210 0 0 2 0
AMY1A	897 287 0 145 397
AMY1B	301 63 0 17 4
AMY1C	310 86 0 29 0
AMY2A	209 42 19 13 0
AMY2B	758 4280 2285 241 876
AMZ1	0 189 84 295 347
AMZ2P1	1194 1619 1974 149 255
ANAPC1	3044 1066 119 480 2533
ANAPC10	1538 5506 8156 1923 6644
ANAPC15	0 459008 0 0 0
ANAPC16	7565 65592 336 6836 4142
ANAPC1P1	3147 1219 1745 883 1642
ANAPC2	1399 728 1211 118 1509
ANAPC4	8846 4755 5433 2565 14681
ANAPC7	4366 80578 0 5623 2178
ANG	3147 3755 3282 817 2968
ANGEL1	963 2686 1104 692 2137
ANGEL2	1862 96 141 60 1153
ANGPT1	3574 1038 7 191 1009
ANGPT2	1006 6519 2026 5 14
ANGPT4	98 12 0 0 0
ANGPTL1	1157 947 1270 535 1224
ANGPTL2	4616 1319 540 466 1944
ANGPTL3	79 5 0 34 0
ANGPTL5	829 200 38 65 22
ANGPTL6	0 0 0 222 0
ANGPTL7	3 10365 72 2482 0
ANHX	91 28 106 0 242
ANK1	1615 1311 1359 280 3278
ANK2	2169 1028 55 232 1180
ANK3	569 1740 0 611 0
ANKAR	487 565 881 34 128
ANKDD1A	2326 3795 2817 929 1759
ANKDD1B	29 106 0 33 0
ANKEF1	2882 1041 1262 238 1507
ANKFN1	81 0 0 0 0
ANKFY1	3509 1254 3378 776 2926
ANKH	7466 3992 861 670 1688
ANKHD1	14702 18600 7547 8427 56990
ANKHD1.EIF4EBP3	2153 2733 7 569 727
ANKIB1	3588 5599 1934 525 3598
ANKK1	4054 1020 178 191 1053
ANKLE1	862 116 369 0 385
ANKLE2	814 1566 166 691 1394
ANKMY1	2730 2795 587 724 4977
ANKMY2	1395 2477 2740 1458 2532
ANKRA2	0 2022 9562 455 2001
ANKRD1	2068 831 1222 100 1082
ANKRD11	0 620 882 0 166
ANKRD12	3788 11905 10816 1439 4915
ANKRD13A	3802 0 0 1517 1009
ANKRD13B	880 187 85 32 0
ANKRD13C	0 9088 558 1181 0
ANKRD13D	2783 2295 1348 643 1741
ANKRD16	758 4026 162 136 0
ANKRD17	1959 1534 967 301 1206
ANKRD18A	1002 1312 0 43 39
ANKRD18B	0 164 81 0 69
ANKRD18DP	454 235 0 15 157
ANKRD19P	283 193 0 87 576
ANKRD2	68 0 0 0 0
ANKRD20A1	209 520 0 13 74
ANKRD20A11P	38 25 161 119 113
ANKRD20A12P	2613 120 256 363 863
ANKRD20A19P	0 135 0 0 0
ANKRD20A2	103 0 10 26 233
ANKRD20A3	277 84 0 0 0
ANKRD20A4	166 516 836 494 1036
ANKRD20A5P	1235 360 10 202 711
ANKRD20A8P	0 416 0 0 0
ANKRD20A9P	1524 1720 0 905 358
ANKRD22	0 0 690 804 402
ANKRD23	1383 1010 200 66 86
ANKRD24	120 0 21 0 0
ANKRD26	3603 902 1 441 560
ANKRD26P1	263 20 0 0 0
ANKRD26P3	120 0 20 2 0
ANKRD27	4227 0 0 0 3006
ANKRD28	5089 926 249 100 1311
ANKRD29	1356 1549 679 405 737
ANKRD30A	89 22 0 0 0
ANKRD30B	948 332 749 152 212
ANKRD30BL	6068 825 318 221 0
ANKRD30BP2	1993 336 227 173 585
ANKRD30BP3	0 36 0 14 56
ANKRD31	1614 544 158 158 400
ANKRD32	1095 2469 802 3457 203
ANKRD33B	104 530 386 363 484
ANKRD34A	61 1057 236 0 106
ANKRD34B	255 51 0 0 28
ANKRD34C	53 0 71 0 6
ANKRD35	700 133 122 27 811
ANKRD36	35 40356 38469 8551 26175
ANKRD36B	0 10948 3913 100 1397
ANKRD36BP2	4266 1706 447 450 1770
ANKRD37	4795 3655 5648 986 6416
ANKRD40	8557 2031 1908 574 2028
ANKRD42	1313 1886 726 88 2305
ANKRD45	103 1078 212 125 0
ANKRD46	4481 3618 812 266 2725
ANKRD49	8413 3983 3222 4261 10471
ANKRD50	84 233 281 89 201
ANKRD52	1049 1484 2 1350 0
ANKRD53	1058 644 2 100 222
ANKRD54	3635 5999 2329 2253 20405
ANKRD55	1932 2960 2011 461 2289
ANKRD6	654 234 327 0 0
ANKRD61	227 33 576 34 186
ANKRD62P1.PARP4P3	67 59 39 0 0
ANKRD63	51 0 0 0 0
ANKRD65	311 1746 875 1212 49
ANKRD66	0 30 0 2 49
ANKRD7	578 2313 1042 184 488
ANKRD9	2142 869 0 104 849
ANKS1A	4313 2654 732 404 4000
ANKS1B	4954 1780 1079 314 2459
ANKS3	424 1590 4133 344 609
ANKS4B	101 2268 649 0 313
ANKS6	544 75 43 40 95
ANKUB1	93 2 6 25 54
ANKZF1	548108 32016 590166 31085 52053
ANLN	28 22 1620 0 0
ANO1	78 315 0 0 0
ANO10	2743 2031 2434 1068 4294
ANO2	135 0 55 0 0
ANO3	201 458 98 95 118
ANO4	52 66 0 49 0
ANO5	283 29 0 7 108
ANO6	3556 0 397 2920 1331
ANO7	320 52 0 7 0
ANO8	0 24 0 21 0
ANO9	1039 48 2337 84 8170
ANP32A	8824 1140 269 278 1146
ANP32A.IT1	1720 1237 815 458 1526
ANP32AP1	446 130 96 57 122
ANP32C	13 203 0 0 0
ANP32D	785 115 149 221 81
ANPEP	711 3612 1148 1057 2823
ANTXR1	0 2478 179 201 48
ANTXR2	1777 3871 3546 1242 2905
ANXA10	91 6 0 0 0
ANXA13	1910 472 150 112 273
ANXA2P1	872 319 37 118 223
ANXA2P2	4954 994 253 220 1544
ANXA2P3	7461 2235 46 236 1288
ANXA2R	13291 42645 84923 10435 36933
ANXA3	472 2249 368 793 517
ANXA4	2474 12788 15634 382 5552
ANXA8	95 313 0 0 0
ANXA8L1	24 47 0 0 0
ANXA8L2	42 160 0 0 0
ANXA9	1188 1181 285 92 5234
AOAH.IT1	13 400 0 0 0
AOC2	908 326 288 110 389
AOC3	1649 1841 0 370 633
AOC4	581 341 0 309 792
AOX1	83 305 0 128 0
AOX2P	99 17 0 6 0
AP1AR	2738 2017 1995 1262 5268
AP1B1	19267 12057 6287 3129 12637
AP1B1P1	89 34 57 0 0
AP1G1	749 3930 2764 1097 718
AP1M2	53 0 0 0 36
AP1S1	3400 2518 1164 149 889
AP1S3	6181 2592 2365 1276 5112
AP2A1	444 11 0 1 0
AP2A2	1005 15 0 265 2040
AP2B1	7625 3161 1978 1999 11437
AP3B1	4866 284 196 20 12783
AP3B2	920 312 77 159 384
AP3D1	1763 965 1128 92 3509
AP3M1	5205 5467 3866 737 4336
